analysis_scope,condition_id,condition_label,cutoff_k,question_count,mean_retrieved_count,mean_hit_chunk_count,chunk_precision,chunk_success,gold_block_recall,chunk_ndcg,empty_rate,median_latency_ms
product:CM2000,chunker-generic-recursive,Recursive chunker,40,18,22.166666666666668,0.7777777777777778,0.019444444444444445,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,45,18,22.166666666666668,0.7777777777777778,0.017283950617283952,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,50,18,22.166666666666668,0.7777777777777778,0.015555555555555557,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,55,18,22.166666666666668,0.7777777777777778,0.01414141414141414,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,60,18,22.166666666666668,0.7777777777777778,0.012962962962962963,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:LM1200,chunker-generic-recursive,Recursive chunker,5,20,26.85,0.5,0.1,0.35,0.35,0.2007589088610135,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,10,20,26.85,0.7,0.06999999999999999,0.45,0.45,0.24542959979811285,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,15,20,26.85,0.8,0.05333333333333333,0.45,0.45,0.2594259420549104,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,20,20,26.85,0.85,0.042499999999999996,0.45,0.45,0.2640208892233431,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,25,20,26.85,0.85,0.033999999999999996,0.45,0.45,0.2640208892233431,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,30,20,26.85,0.95,0.03166666666666666,0.5,0.5,0.27855430995353175,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,35,20,26.85,0.95,0.027142857142857142,0.5,0.5,0.27855430995353175,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,40,20,26.85,0.95,0.02375,0.5,0.5,0.27855430995353175,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,45,20,26.85,0.95,0.021111111111111112,0.5,0.5,0.27855430995353175,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,50,20,26.85,0.95,0.019,0.5,0.5,0.27855430995353175,0.0,6045.816000000001
